event_id,timestamp_start,timestamp_end,line_id,station_id,robot_id,failure_code,failure_category,downtime_minutes,shift,pieces_lost,day_of_week
6862,2024-03-02T05:44:00,2024-03-02T06:26:46.758754,FinalAssembly,FA_Station_01,R021,E03,programming,47.1,night,15,Saturday
6863,2024-06-24T14:45:00,2024-06-24T15:45:30.113852,BodyShop,BS_Weld_02,R013,E04,sensor,63.5,afternoon,19,Monday
6864,2024-03-03T16:10:00,2024-03-03T16:32:05.165524,BodyShop,BS_QC_01,R004,E02,electrical,23.2,afternoon,9,Sunday
6865,2024-03-20T17:05:00,2024-03-20T18:06:34.397503,FinalAssembly,FA_Station_02,R004,E01,mechanical,61.6,afternoon,22,Wednesday
6866,2024-01-27T02:52:00,2024-01-27T02:53:00,PaintShop,PS_QC_01,R002,E02,electrical,1.1,night,0,Saturday
6867,2024-04-24T12:53:00,2024-04-24T12:54:00,PaintShop,PS_QC_01,R003,E03,programming,1.0,morning,1,Wednesday
6868,2024-06-29T21:35:00,2024-06-29T22:13:53.683555,FinalAssembly,FA_Station_01,R025,E01,mechanical,38.9,afternoon,14,Saturday
6869,2024-02-28T01:58:00,2024-02-28T03:04:29.465263,BodyShop,BS_QC_01,R011,E05,material_supply,76.8,night,21,Wednesday
6870,2024-03-10T01:22:00,2024-03-10T02:20:30.818658,FinalAssembly,FA_Station_01,R008,E04,sensor,64.4,night,18,Sunday
6871,2024-01-04T06:26:00,2024-01-04T06:30:52.629173,BodyShop,BS_QC_01,R015,E03,programming,5.1,morning,2,Thursday
6872,2024-05-03T03:38:00,2024-05-03T03:40:10.288554,FinalAssembly,FA_Station_01,R009,E04,sensor,2.4,night,4,Friday
6873,2024-04-30T21:59:00,2024-04-30T22:07:23.762343,BodyShop,BS_QC_01,R011,E02,electrical,8.8,afternoon,5,Tuesday
6874,2024-04-29T02:12:00,2024-04-29T02:42:44.133314,PaintShop,PS_Oven_01,R019,E05,material_supply,33.8,night,10,Monday
6875,2024-05-02T08:44:00,2024-05-02T09:08:18.828052,PaintShop,PS_Prep_01,R023,E04,sensor,24.3,morning,4,Thursday
6876,2024-03-21T07:28:00,2024-03-21T07:31:10.463526,PaintShop,PS_Paint_01,R012,E02,electrical,3.2,morning,0,Thursday
6877,2024-03-17T09:43:00,2024-03-17T09:56:09.101886,FinalAssembly,FA_Station_01,R028,E02,electrical,13.2,morning,0,Sunday
6878,2024-04-17T20:53:00,2024-04-17T20:54:07.959663,FinalAssembly,FA_Conv_01,R023,E01,mechanical,1.1,afternoon,0,Wednesday
6879,2024-05-13T11:06:00,2024-05-13T11:28:13.962651,BodyShop,BS_Weld_01,R011,E04,sensor,23.3,morning,5,Monday
6880,2024-05-01T07:50:00,2024-05-01T09:01:41.353020,BodyShop,BS_Trans_01,R003,E02,electrical,75.3,morning,24,Wednesday
6881,2024-04-19T09:47:00,2024-04-19T09:49:37.012424,PaintShop,PS_QC_01,R002,E03,programming,2.6,morning,0,Friday
6882,2024-01-16T21:26:00,2024-01-16T21:59:30.357899,FinalAssembly,FA_Conv_01,R020,E03,programming,33.5,afternoon,13,Tuesday
6883,2024-05-09T23:13:00,2024-05-09T23:25:50.607807,BodyShop,BS_Weld_02,R009,E02,electrical,14.8,night,4,Thursday
6884,2024-06-28T01:11:00,2024-06-28T01:43:05.793119,PaintShop,PS_Oven_01,R017,E06,other,35.3,night,9,Friday
6885,2024-01-14T07:58:00,2024-01-14T08:10:29.448912,FinalAssembly,FA_Station_02,R024,E04,sensor,12.5,morning,5,Sunday
6886,2024-03-29T12:12:00,2024-03-29T12:50:20.763265,FinalAssembly,FA_Station_01,R028,E01,mechanical,38.3,morning,11,Friday
6887,2024-05-18T18:09:00,2024-05-18T19:12:59.994652,BodyShop,BS_Trans_01,R020,E06,other,67.2,afternoon,21,Saturday
6888,2024-04-02T04:17:00,2024-04-02T04:28:16.780921,PaintShop,PS_QC_01,R002,E02,electrical,12.4,night,0,Tuesday
6889,2024-03-22T10:46:00,2024-03-22T10:53:25.754046,PaintShop,PS_Paint_01,R013,E01,mechanical,7.4,morning,0,Friday
6890,2024-05-19T00:52:00,2024-05-19T01:05:58.316376,FinalAssembly,FA_Station_01,R026,E01,mechanical,15.4,night,7,Sunday
6891,2024-03-09T21:47:00,2024-03-09T21:59:55.450811,BodyShop,BS_QC_01,R003,E02,electrical,13.6,afternoon,5,Saturday
6892,2024-06-19T16:47:00,2024-06-19T17:14:28.320763,FinalAssembly,FA_QC_01,R025,E01,mechanical,27.5,afternoon,9,Wednesday
6893,2024-06-25T16:58:00,2024-06-25T17:13:56.803155,FinalAssembly,FA_QC_01,R019,E05,material_supply,15.9,afternoon,6,Tuesday
6894,2024-03-05T15:26:00,2024-03-05T15:27:33.787396,FinalAssembly,FA_Station_01,R029,E06,other,1.6,afternoon,2,Tuesday
6895,2024-06-10T15:01:00,2024-06-10T15:03:30.830773,BodyShop,BS_Trans_01,R021,E06,other,2.6,afternoon,0,Monday
6896,2024-04-30T17:48:00,2024-04-30T18:31:41.787004,PaintShop,PS_Paint_01,R014,E03,programming,43.7,afternoon,13,Tuesday
6897,2024-05-26T06:58:00,2024-05-26T07:07:23.313084,BodyShop,BS_Weld_02,R006,E04,sensor,9.9,morning,4,Sunday
6898,2024-03-12T02:49:00,2024-03-12T03:34:20.119340,FinalAssembly,FA_Station_01,R030,E06,other,49.9,night,14,Tuesday
6899,2024-02-27T04:32:00,2024-02-27T04:59:20.652565,FinalAssembly,FA_Conv_01,R028,E05,material_supply,30.1,night,7,Tuesday
6900,2024-04-10T05:22:00,2024-04-10T05:23:00,BodyShop,BS_Trans_01,R028,E04,sensor,1.2,night,0,Wednesday
6901,2024-05-08T11:17:00,2024-05-08T11:19:49.770974,PaintShop,PS_Oven_01,R009,E01,mechanical,2.8,morning,1,Wednesday
6902,2024-05-18T19:10:00,2024-05-18T19:11:39.209836,PaintShop,PS_Paint_01,R003,E02,electrical,1.7,afternoon,0,Saturday
6903,2024-01-01T01:56:00,2024-01-01T01:59:39.669266,BodyShop,BS_Trans_01,R013,E01,mechanical,4.2,night,2,Monday
6904,2024-02-21T05:32:00,2024-02-21T05:55:54.848217,BodyShop,BS_QC_01,R016,E01,mechanical,27.6,night,5,Wednesday
6905,2024-06-19T09:55:00,2024-06-19T10:15:00.316140,FinalAssembly,FA_Conv_01,R010,E06,other,20.0,morning,5,Wednesday
6906,2024-05-28T17:24:00,2024-05-28T17:26:32.533756,PaintShop,PS_QC_01,R004,E02,electrical,2.5,afternoon,0,Tuesday
6907,2024-05-08T18:45:00,2024-05-08T18:51:25.168017,PaintShop,PS_Paint_01,R003,E01,mechanical,6.4,afternoon,3,Wednesday
6908,2024-04-03T01:33:00,2024-04-03T01:58:43.945186,PaintShop,PS_Paint_01,R028,E03,programming,28.3,night,9,Wednesday
6909,2024-05-17T10:24:00,2024-05-17T10:25:00,PaintShop,PS_Paint_01,R010,E02,electrical,1.0,morning,0,Friday
6910,2024-01-13T21:43:00,2024-01-13T21:55:26.324000,FinalAssembly,FA_Station_01,R007,E01,mechanical,12.4,afternoon,5,Saturday
6911,2024-02-13T11:34:00,2024-02-13T11:59:57.408697,PaintShop,PS_Paint_01,R017,E03,programming,26.0,morning,5,Tuesday
6912,2024-06-15T20:18:00,2024-06-15T20:28:10.703675,PaintShop,PS_QC_01,R030,E05,material_supply,10.2,afternoon,2,Saturday
6913,2024-02-24T12:13:00,2024-02-24T12:23:26.795746,BodyShop,BS_QC_01,R007,E01,mechanical,11.0,morning,0,Saturday
6914,2024-05-21T09:24:00,2024-05-21T10:05:39.140261,BodyShop,BS_Weld_01,R016,E01,mechanical,43.7,morning,13,Tuesday
6915,2024-04-10T04:32:00,2024-04-10T04:36:16.507199,BodyShop,BS_Weld_02,R007,E04,sensor,4.9,night,0,Wednesday
6916,2024-04-13T09:38:00,2024-04-13T10:31:04.754079,BodyShop,BS_Trans_01,R026,E05,material_supply,55.7,morning,15,Saturday
6917,2024-05-07T09:36:00,2024-05-07T09:39:31.976732,BodyShop,BS_Weld_01,R014,E05,material_supply,3.7,morning,1,Tuesday
6918,2024-03-02T08:54:00,2024-03-02T09:02:05.296640,FinalAssembly,FA_Station_01,R028,E06,other,8.1,morning,0,Saturday
6919,2024-01-09T07:06:00,2024-01-09T07:27:01.524243,BodyShop,BS_Weld_01,R013,E02,electrical,22.1,morning,2,Tuesday
6920,2024-04-06T13:11:00,2024-04-06T13:13:58.129647,BodyShop,BS_Trans_01,R012,E05,material_supply,3.1,morning,0,Saturday
6921,2024-03-19T02:18:00,2024-03-19T02:21:48.066308,BodyShop,BS_Trans_01,R015,E03,programming,4.4,night,0,Tuesday
6922,2024-04-06T04:10:00,2024-04-06T04:11:22.344411,FinalAssembly,FA_Station_02,R003,E04,sensor,1.5,night,0,Saturday
6923,2024-01-27T20:00:00,2024-01-27T20:23:25.879419,FinalAssembly,FA_Station_02,R017,E02,electrical,23.4,afternoon,6,Saturday
6924,2024-01-10T12:46:00,2024-01-10T13:14:27.632823,PaintShop,PS_Prep_01,R024,E04,sensor,28.5,morning,12,Wednesday
6925,2024-01-16T05:55:00,2024-01-16T06:26:12.194361,PaintShop,PS_Prep_01,R010,E02,electrical,34.3,night,11,Tuesday
6926,2024-01-05T20:06:00,2024-01-05T20:27:22.236417,PaintShop,PS_Oven_01,R020,E04,sensor,21.4,afternoon,7,Friday
6927,2024-02-21T16:53:00,2024-02-21T16:55:11.057288,FinalAssembly,FA_Conv_01,R030,E05,material_supply,2.2,afternoon,0,Wednesday
6928,2024-04-07T04:57:00,2024-04-07T05:17:34.006593,PaintShop,PS_Oven_01,R003,E06,other,22.6,night,4,Sunday
6929,2024-04-16T12:40:00,2024-04-16T12:47:27.697791,PaintShop,PS_Oven_01,R011,E06,other,7.5,morning,2,Tuesday
6930,2024-02-26T04:58:00,2024-02-26T05:06:53.042735,BodyShop,BS_QC_01,R012,E01,mechanical,10.3,night,2,Monday
6931,2024-02-15T21:17:00,2024-02-15T21:32:03.244545,BodyShop,BS_Weld_02,R025,E03,programming,15.8,afternoon,5,Thursday
6932,2024-02-19T11:17:00,2024-02-19T11:37:50.449052,FinalAssembly,FA_Station_02,R028,E05,material_supply,20.8,morning,6,Monday
6933,2024-04-27T02:51:00,2024-04-27T03:48:57.852616,BodyShop,BS_Weld_01,R022,E03,programming,66.9,night,20,Saturday
6934,2024-02-13T19:33:00,2024-02-13T20:28:36.606699,PaintShop,PS_Prep_01,R006,E01,mechanical,55.6,afternoon,18,Tuesday
6935,2024-06-17T00:22:00,2024-06-17T00:43:28.660469,FinalAssembly,FA_Conv_01,R027,E02,electrical,23.6,night,6,Monday
6936,2024-04-23T03:16:00,2024-04-23T03:27:22.713107,FinalAssembly,FA_Station_02,R008,E05,material_supply,12.5,night,4,Tuesday
6937,2024-06-17T06:49:00,2024-06-17T06:50:09.816805,BodyShop,BS_QC_01,R025,E01,mechanical,1.2,morning,3,Monday
6938,2024-04-26T18:48:00,2024-04-26T19:25:07.642594,PaintShop,PS_Oven_01,R009,E04,sensor,37.1,afternoon,13,Friday
6939,2024-01-17T05:36:00,2024-01-17T05:40:03.454228,FinalAssembly,FA_Station_01,R010,E04,sensor,4.5,night,0,Wednesday
6940,2024-05-28T05:10:00,2024-05-28T05:37:07.629339,BodyShop,BS_Weld_02,R017,E06,other,31.3,night,8,Tuesday
6941,2024-05-20T02:22:00,2024-05-20T02:26:17.867364,FinalAssembly,FA_Station_01,R002,E03,programming,4.7,night,1,Monday
6942,2024-06-23T11:08:00,2024-06-23T11:16:36.700927,BodyShop,BS_QC_01,R028,E02,electrical,9.0,morning,3,Sunday
6943,2024-01-01T03:52:00,2024-01-01T04:39:34.770690,BodyShop,BS_QC_01,R020,E02,electrical,55.0,night,15,Monday
6944,2024-03-26T01:54:00,2024-03-26T02:11:03.566821,PaintShop,PS_Prep_01,R016,E04,sensor,18.8,night,5,Tuesday
6945,2024-02-04T08:47:00,2024-02-04T08:49:12.498377,FinalAssembly,FA_Conv_01,R008,E05,material_supply,2.2,morning,0,Sunday
6946,2024-03-16T07:03:00,2024-03-16T07:10:24.645577,BodyShop,BS_Weld_02,R012,E01,mechanical,7.8,morning,2,Saturday
6947,2024-02-13T15:16:00,2024-02-13T15:36:44.198582,FinalAssembly,FA_QC_01,R027,E01,mechanical,20.7,afternoon,4,Tuesday
6948,2024-03-02T17:14:00,2024-03-02T17:15:00,FinalAssembly,FA_Station_02,R010,E01,mechanical,1.0,afternoon,0,Saturday
6949,2024-06-22T07:30:00,2024-06-22T07:56:20.746762,FinalAssembly,FA_QC_01,R012,E02,electrical,26.3,morning,4,Saturday
6950,2024-06-01T18:37:00,2024-06-01T19:36:32.945024,PaintShop,PS_Paint_01,R027,E04,sensor,59.5,afternoon,23,Saturday
6951,2024-04-01T23:33:00,2024-04-01T23:37:35.665946,BodyShop,BS_Weld_02,R008,E06,other,5.3,night,0,Monday
6952,2024-05-13T13:40:00,2024-05-13T13:44:58.560220,PaintShop,PS_Prep_01,R010,E03,programming,5.0,morning,1,Monday
6953,2024-06-16T07:53:00,2024-06-16T08:27:39.946076,BodyShop,BS_Weld_01,R017,E02,electrical,36.4,morning,12,Sunday
6954,2024-01-06T10:03:00,2024-01-06T10:13:44.478962,PaintShop,PS_QC_01,R022,E01,mechanical,10.7,morning,1,Saturday
6955,2024-05-29T00:53:00,2024-05-29T01:10:55.630479,PaintShop,PS_Prep_01,R018,E01,mechanical,19.7,night,8,Wednesday
6956,2024-02-24T14:31:00,2024-02-24T14:53:10.004141,BodyShop,BS_Weld_01,R002,E03,programming,23.3,afternoon,7,Saturday
6957,2024-05-03T08:18:00,2024-05-03T08:26:06.250472,PaintShop,PS_QC_01,R019,E04,sensor,8.1,morning,5,Friday
6958,2024-05-25T03:44:00,2024-05-25T04:39:22.024716,BodyShop,BS_QC_01,R004,E03,programming,63.9,night,16,Saturday
6959,2024-03-05T22:00:00,2024-03-05T22:01:02.900127,BodyShop,BS_Weld_02,R023,E02,electrical,1.2,night,0,Tuesday
6960,2024-04-10T16:43:00,2024-04-10T16:49:37.471913,FinalAssembly,FA_Station_02,R030,E05,material_supply,6.6,afternoon,1,Wednesday
6961,2024-04-11T10:43:00,2024-04-11T10:50:41.686128,PaintShop,PS_Paint_01,R016,E02,electrical,7.7,morning,1,Thursday
6962,2024-03-12T19:24:00,2024-03-12T19:27:29.969292,PaintShop,PS_QC_01,R001,E02,electrical,3.5,afternoon,0,Tuesday
6963,2024-02-26T12:24:00,2024-02-26T13:31:56.108708,FinalAssembly,FA_Conv_01,R025,E02,electrical,67.9,morning,21,Monday
6964,2024-04-30T08:06:00,2024-04-30T08:13:04.073088,BodyShop,BS_Weld_01,R018,E01,mechanical,7.4,morning,1,Tuesday
6965,2024-01-01T06:27:00,2024-01-01T07:34:34.927007,FinalAssembly,FA_Station_01,R017,E03,programming,67.6,morning,24,Monday
6966,2024-04-01T04:50:00,2024-04-01T04:52:45.992244,FinalAssembly,FA_Station_02,R001,E02,electrical,3.0,night,2,Monday
6967,2024-05-28T07:49:00,2024-05-28T08:34:14.670180,PaintShop,PS_Prep_01,R013,E01,mechanical,45.2,morning,12,Tuesday
6968,2024-04-11T19:49:00,2024-04-11T20:10:26.148858,FinalAssembly,FA_Station_02,R016,E06,other,21.4,afternoon,5,Thursday
6969,2024-04-05T04:44:00,2024-04-05T05:27:10.499727,PaintShop,PS_QC_01,R018,E02,electrical,47.5,night,15,Friday
6970,2024-05-23T01:13:00,2024-05-23T02:18:49.390146,FinalAssembly,FA_Conv_01,R014,E01,mechanical,72.4,night,22,Thursday
6971,2024-04-30T16:04:00,2024-04-30T16:10:47.953402,PaintShop,PS_Oven_01,R005,E02,electrical,6.8,afternoon,1,Tuesday
6972,2024-06-14T17:04:00,2024-06-14T17:56:51.939921,BodyShop,BS_Trans_01,R008,E03,programming,55.5,afternoon,17,Friday
6973,2024-03-09T05:39:00,2024-03-09T05:43:11.868675,FinalAssembly,FA_Station_01,R025,E03,programming,4.6,night,0,Saturday
6974,2024-01-03T06:39:00,2024-01-03T06:50:28.615926,PaintShop,PS_Paint_01,R020,E02,electrical,11.5,morning,5,Wednesday
6975,2024-06-27T12:02:00,2024-06-27T12:03:00,FinalAssembly,FA_Station_02,R007,E01,mechanical,1.0,morning,1,Thursday
6976,2024-05-23T14:56:00,2024-05-23T14:57:00,BodyShop,BS_Trans_01,R023,E05,material_supply,1.1,afternoon,0,Thursday
6977,2024-01-24T02:16:00,2024-01-24T02:29:02.141120,FinalAssembly,FA_QC_01,R027,E04,sensor,14.3,night,4,Wednesday
6978,2024-04-26T10:17:00,2024-04-26T10:21:44.274217,FinalAssembly,FA_QC_01,R007,E04,sensor,4.7,morning,0,Friday
6979,2024-06-16T14:54:00,2024-06-16T15:01:15.966470,PaintShop,PS_Prep_01,R009,E04,sensor,7.3,afternoon,2,Sunday
6980,2024-06-06T01:36:00,2024-06-06T01:43:59.890581,PaintShop,PS_QC_01,R018,E01,mechanical,8.8,night,4,Thursday
6981,2024-03-20T11:52:00,2024-03-20T12:14:14.978561,PaintShop,PS_Oven_01,R019,E03,programming,22.2,morning,6,Wednesday
6982,2024-04-25T07:39:00,2024-04-25T07:58:45.306621,PaintShop,PS_Prep_01,R025,E05,material_supply,19.8,morning,5,Thursday
6983,2024-06-18T06:49:00,2024-06-18T06:55:46.774485,FinalAssembly,FA_Station_02,R001,E02,electrical,6.8,morning,2,Tuesday
6984,2024-02-22T12:34:00,2024-02-22T13:10:57.542571,FinalAssembly,FA_Conv_01,R030,E01,mechanical,37.0,morning,16,Thursday
6985,2024-01-06T09:51:00,2024-01-06T11:05:01.837894,BodyShop,BS_QC_01,R029,E02,electrical,77.7,morning,24,Saturday
6986,2024-06-08T20:17:00,2024-06-08T20:26:37.499337,BodyShop,BS_Weld_01,R016,E05,material_supply,10.1,afternoon,1,Saturday
6987,2024-02-11T03:57:00,2024-02-11T04:01:05.867353,FinalAssembly,FA_QC_01,R022,E03,programming,4.5,night,2,Sunday
6988,2024-01-18T21:46:00,2024-01-18T22:02:33.710114,PaintShop,PS_Prep_01,R013,E02,electrical,16.6,afternoon,6,Thursday
6989,2024-04-28T05:14:00,2024-04-28T05:33:17.541538,PaintShop,PS_Paint_01,R010,E04,sensor,21.2,night,6,Sunday
6990,2024-01-31T01:16:00,2024-01-31T01:55:10.584675,FinalAssembly,FA_Station_02,R015,E06,other,43.1,night,11,Wednesday
6991,2024-04-17T14:59:00,2024-04-17T15:20:19.366887,BodyShop,BS_Weld_02,R013,E02,electrical,22.4,afternoon,8,Wednesday
6992,2024-05-02T22:10:00,2024-05-02T22:21:12.923225,FinalAssembly,FA_Conv_01,R018,E06,other,12.3,night,1,Thursday
6993,2024-05-30T03:10:00,2024-05-30T03:29:40.769104,PaintShop,PS_Oven_01,R030,E03,programming,21.6,night,1,Thursday
6994,2024-03-07T18:43:00,2024-03-07T19:14:43.449706,FinalAssembly,FA_Conv_01,R020,E05,material_supply,31.7,afternoon,10,Thursday
6995,2024-01-07T20:33:00,2024-01-07T21:26:49.646486,PaintShop,PS_Prep_01,R024,E04,sensor,53.8,afternoon,21,Sunday
6996,2024-06-22T17:49:00,2024-06-22T18:37:23.007289,PaintShop,PS_Oven_01,R007,E03,programming,48.4,afternoon,16,Saturday
6997,2024-02-28T01:45:00,2024-02-28T02:00:44.142628,PaintShop,PS_Paint_01,R015,E05,material_supply,17.3,night,4,Wednesday
6998,2024-02-22T03:33:00,2024-02-22T03:37:20.044271,PaintShop,PS_Oven_01,R019,E02,electrical,4.8,night,2,Thursday
6999,2024-05-06T00:31:00,2024-05-06T00:57:47.100045,BodyShop,BS_QC_01,R025,E03,programming,30.9,night,9,Monday
7000,2024-03-06T08:35:00,2024-03-06T08:45:03.838450,FinalAssembly,FA_Conv_01,R009,E04,sensor,10.1,morning,7,Wednesday
7001,2024-01-01T00:03:00,2024-01-01T01:40:48.065678,FinalAssembly,FA_Station_02,R002,E04,sensor,107.6,night,34,Monday
7002,2024-04-04T13:02:00,2024-04-04T13:20:58.872142,BodyShop,BS_Weld_02,R025,E05,material_supply,19.9,morning,4,Thursday
7003,2024-02-01T01:46:00,2024-02-01T02:09:26.701935,PaintShop,PS_Oven_01,R025,E01,mechanical,25.8,night,8,Thursday
7004,2024-06-04T15:10:00,2024-06-04T15:31:11.835195,FinalAssembly,FA_QC_01,R017,E04,sensor,21.2,afternoon,6,Tuesday
7005,2024-02-15T23:35:00,2024-02-16T00:44:25.802148,FinalAssembly,FA_Station_02,R024,E04,sensor,76.4,night,23,Thursday
7006,2024-02-09T14:59:00,2024-02-09T15:30:34.453481,BodyShop,BS_Trans_01,R009,E06,other,33.2,afternoon,10,Friday
7007,2024-05-04T18:52:00,2024-05-04T19:26:10.209270,FinalAssembly,FA_Station_01,R029,E05,material_supply,34.2,afternoon,11,Saturday
7008,2024-01-30T20:58:00,2024-01-30T20:59:34.629572,FinalAssembly,FA_QC_01,R023,E01,mechanical,1.6,afternoon,0,Tuesday
7009,2024-04-15T13:40:00,2024-04-15T13:58:27.368761,PaintShop,PS_Oven_01,R015,E04,sensor,18.5,morning,5,Monday
7010,2024-04-03T16:57:00,2024-04-03T17:07:12.232685,PaintShop,PS_Paint_01,R022,E03,programming,10.2,afternoon,3,Wednesday
7011,2024-01-18T01:53:00,2024-01-18T02:05:24.979843,FinalAssembly,FA_Station_02,R007,E06,other,13.7,night,4,Thursday
7012,2024-06-27T04:22:00,2024-06-27T05:01:15.464324,FinalAssembly,FA_Conv_01,R026,E02,electrical,43.2,night,13,Thursday
7013,2024-05-06T14:07:00,2024-05-06T16:12:23.660407,FinalAssembly,FA_Station_02,R007,E04,sensor,125.4,afternoon,41,Monday
7014,2024-01-01T20:06:00,2024-01-01T20:35:47.947036,PaintShop,PS_Oven_01,R030,E01,mechanical,29.8,afternoon,10,Monday
7015,2024-01-06T08:03:00,2024-01-06T08:05:55.547754,BodyShop,BS_Trans_01,R013,E06,other,3.1,morning,3,Saturday
7016,2024-01-16T01:18:00,2024-01-16T01:35:35.812743,BodyShop,BS_Weld_02,R029,E01,mechanical,20.3,night,5,Tuesday
7017,2024-06-23T12:54:00,2024-06-23T13:24:19.515444,PaintShop,PS_QC_01,R012,E01,mechanical,30.3,morning,8,Sunday
7018,2024-01-01T14:07:00,2024-01-01T14:59:07.578354,BodyShop,BS_QC_01,R019,E06,other,54.7,afternoon,19,Monday
7019,2024-06-25T14:06:00,2024-06-25T14:21:23.786043,PaintShop,PS_QC_01,R007,E04,sensor,15.4,afternoon,5,Tuesday
7020,2024-03-24T00:26:00,2024-03-24T00:39:31.460325,PaintShop,PS_Paint_01,R023,E03,programming,14.9,night,3,Sunday
7021,2024-05-25T23:38:00,2024-05-26T00:12:41.317344,BodyShop,BS_Trans_01,R007,E03,programming,40.1,night,7,Saturday
7022,2024-06-10T03:31:00,2024-06-10T04:12:30.121457,FinalAssembly,FA_QC_01,R015,E02,electrical,45.7,night,15,Monday
7023,2024-02-12T14:02:00,2024-02-12T14:23:57.300451,BodyShop,BS_Trans_01,R010,E01,mechanical,23.1,afternoon,5,Monday
7024,2024-01-19T12:40:00,2024-01-19T13:36:27.067547,BodyShop,BS_Weld_01,R011,E03,programming,59.3,morning,18,Friday
7025,2024-04-17T08:56:00,2024-04-17T08:57:00,PaintShop,PS_Paint_01,R011,E02,electrical,1.0,morning,0,Wednesday
7026,2024-03-13T12:51:00,2024-03-13T13:16:29.724246,PaintShop,PS_Paint_01,R021,E01,mechanical,25.5,morning,10,Wednesday
7027,2024-02-22T13:39:00,2024-02-22T14:42:50.415447,BodyShop,BS_QC_01,R023,E05,material_supply,67.0,morning,21,Thursday
7028,2024-03-22T22:50:00,2024-03-22T23:26:08.638981,FinalAssembly,FA_Station_02,R002,E04,sensor,39.8,night,9,Friday
7029,2024-02-17T12:58:00,2024-02-17T13:33:25.648995,BodyShop,BS_Weld_02,R009,E01,mechanical,37.2,morning,16,Saturday
7030,2024-06-08T15:14:00,2024-06-08T15:49:25.297336,BodyShop,BS_Weld_02,R005,E04,sensor,37.2,afternoon,12,Saturday
7031,2024-06-21T01:52:00,2024-06-21T02:37:58.537371,FinalAssembly,FA_QC_01,R013,E02,electrical,50.6,night,13,Friday
7032,2024-04-13T10:18:00,2024-04-13T12:41:02.797958,FinalAssembly,FA_Conv_01,R011,E01,mechanical,143.0,morning,50,Saturday
7033,2024-06-11T05:17:00,2024-06-11T05:31:15.074620,BodyShop,BS_Weld_01,R023,E05,material_supply,16.5,night,4,Tuesday
7034,2024-05-24T08:14:00,2024-05-24T08:17:25.075471,PaintShop,PS_Paint_01,R023,E01,mechanical,3.4,morning,0,Friday
7035,2024-05-08T23:27:00,2024-05-08T23:30:14.211079,BodyShop,BS_QC_01,R018,E04,sensor,3.7,night,0,Wednesday
7036,2024-04-03T17:56:00,2024-04-03T18:25:09.592604,BodyShop,BS_Weld_02,R017,E01,mechanical,30.6,afternoon,9,Wednesday
7037,2024-03-26T14:14:00,2024-03-26T14:15:55.303560,BodyShop,BS_Weld_01,R008,E02,electrical,2.0,afternoon,0,Tuesday
7038,2024-04-23T17:48:00,2024-04-23T18:09:12.594082,FinalAssembly,FA_QC_01,R010,E02,electrical,21.2,afternoon,6,Tuesday
7039,2024-04-05T04:26:00,2024-04-05T05:49:35.194849,BodyShop,BS_Trans_01,R004,E01,mechanical,96.5,night,26,Friday
7040,2024-01-03T23:22:00,2024-01-03T23:23:59.203448,FinalAssembly,FA_Station_02,R016,E01,mechanical,2.2,night,0,Wednesday
7041,2024-02-10T19:23:00,2024-02-10T20:00:40.784647,BodyShop,BS_QC_01,R018,E03,programming,39.6,afternoon,12,Saturday
7042,2024-03-09T09:05:00,2024-03-09T09:12:07.280260,BodyShop,BS_Weld_02,R011,E05,material_supply,7.5,morning,0,Saturday
7043,2024-05-30T18:53:00,2024-05-30T18:59:58.471325,FinalAssembly,FA_QC_01,R021,E01,mechanical,7.0,afternoon,2,Thursday
7044,2024-03-22T17:25:00,2024-03-22T18:16:12.080454,FinalAssembly,FA_Station_01,R028,E02,electrical,51.2,afternoon,19,Friday
7045,2024-03-21T13:01:00,2024-03-21T13:26:55.530368,BodyShop,BS_QC_01,R021,E01,mechanical,27.2,morning,8,Thursday
7046,2024-06-19T11:04:00,2024-06-19T11:26:36.986288,PaintShop,PS_Prep_01,R016,E05,material_supply,22.6,morning,7,Wednesday
7047,2024-05-30T14:44:00,2024-05-30T15:13:17.410161,PaintShop,PS_Prep_01,R028,E03,programming,29.3,afternoon,11,Thursday
7048,2024-05-01T16:16:00,2024-05-01T17:53:33.343914,FinalAssembly,FA_Station_02,R007,E01,mechanical,97.6,afternoon,31,Wednesday
7049,2024-02-14T14:51:00,2024-02-14T15:08:01.144744,BodyShop,BS_Trans_01,R025,E05,material_supply,17.9,afternoon,4,Wednesday
7050,2024-03-26T16:41:00,2024-03-26T17:28:53.300173,BodyShop,BS_Weld_01,R020,E06,other,50.3,afternoon,11,Tuesday
7051,2024-04-18T22:10:00,2024-04-18T22:35:55.436804,BodyShop,BS_Weld_02,R009,E02,electrical,29.9,night,8,Thursday
7052,2024-01-23T12:17:00,2024-01-23T12:18:00,FinalAssembly,FA_QC_01,R003,E02,electrical,1.0,morning,0,Tuesday
